HP_ID,info
HP:0005233,"the patient was diagnosed with hypoplastic gallbladder, characterized by inadequate gallbladder growth."
HP:0003537,"the patient was diagnosed with hypouricemia, a condition characterized by insufficient uric acid in the blood."
HP:0008687,"the patient was diagnosed with inadequate prostate growth, also known as hypoplasia, which is a rare congenital condition characterized by an underdeveloped prostate gland."
HP:0004395,the patient was diagnosed with malnutrition due to insufficient nutrition.
HP:0004394,the patient was diagnosed with multiple gastric polyps.
HP:0006770,the patient was diagnosed with nonpapillary renal cell carcinoma.
HP:0001562,"the patient was diagnosed with oligohydramnios, a condition characterized by low amniotic fluid."
HP:0001561,"the patient was diagnosed with polyhydramnios, a condition characterized by excess amniotic fluid."
HP:0001561,"the patient was diagnosed with polyhydramnios, characterized by high levels of amniotic fluid in the womb."
HP:0031677,"the patient was diagnosed with polymorphic ventricular tachycardia, a type of abnormal heartbeat characterized by an irregular and varied pattern of ventricular contractions."
HP:0002516,"the patient was diagnosed with pseudotumor cerebri, a condition characterized by increased intracranial pressure without an underlying mass lesion or other cause."
HP:0006518,"the patient was diagnosed with pulmonary venoocclusive disease, a rare and complex condition characterized by the obstruction of small pulmonary veins."
HP:0002740,the patient was diagnosed with recurrent e. coli infections due to repeated bacterial invasions.
HP:0008488,"the patient was diagnosed with scheuermann's disease, a condition characterized by anterior rounding of vertebral bodies, which typically affects adolescents."
HP:0003057,"the patient was diagnosed with tetra-amelia syndrome, a rare congenital disorder characterized by the absence of all four limbs."
HP:0000211,"the patient was diagnosed with trismus, commonly referred to as lockjaw, due to the severe spasms in their masseter muscle."
HP:0000139,"the patient was diagnosed with uterine prolapse, characterized by uterine sagging due to weakened pelvic floor muscles and connective tissue."
HP:0002633,"the patient was diagnosed with vasculitis, an inflammation of the blood vessel."
HP:0004841,the patient with factor xii deficiency exhibited normal hemostasis and thrombosis.
HP:0004430,the patient with severe combined immunodeficiency disease was admitted to the hospital with a severe infection.
HP:0006516,"the patient, a 35-year-old farmer, was diagnosed with farmers' lung, a type of hypersensitivity pneumonitis caused by inhaling spores from moldy hay."
HP:0005184,"the patient, a 65-year-old woman, was diagnosed with a prolonged qtc interval, a cardiac condition that increases the risk of abnormal heart rhythms."
HP:0006533,"the patient, a premature infant, suffers from bronchodysplasia, a condition often linked to bronchopulmonary dysplasia, which increases the risk of respiratory complications and infections."
HP:0005876,"the patient, afflicted with progressive flexion contractures, exhibits severely restricted movement and a significantly reduced range of motion."
HP:0002023,"the patient, born with an imperforate anus, has been living with this congenital anomaly since birth."
HP:0012668,"the patient, diagnosed with neurocardiogenic syncope, experienced recurring episodes of fainting due to a sudden drop in blood pressure and heart rate."
HP:0004395,"the patient, suffering from undernourishment, required immediate medical attention to address their malnutrition and related health complications."
HP:0001664,"the patient, who had been taking multiple medications, developed a life-threatening condition known as torsades de pointes as a result of a drug-induced prolongation of the qt interval."
HP:0001978,the patient's blood cells are being produced outside of the typical bone marrow environment through a process known as extramedullary hematopoiesis.
HP:0003131,"the patient's blood test results revealed an elevated urinary cystine concentration, indicating a potential diagnosis of cystinuria."
HP:0001658,"the patient's blood test results showed a positive ck-mb level, indicating recent myocardial infarction."
HP:0008151,"the patient's blood test results showed an increased international normalized ratio, indicating a prolonged prothrombin time and a potential risk of bleeding."
HP:0002918,"the patient's blood test results showed elevated magnesium levels, indicating hypermagnesemia."
HP:0008232,"the patient's blood test revealed elevated follicle-stimulating hormone levels in her bloodstream, indicating potential reproductive issues."
HP:0004836,"the patient's blood test revealed the presence of abnormal promyelocytes, indicating a potential diagnosis of acute promyelocytic leukemia."
HP:0000855,"the patient's body fails to respond to insulin, a condition known as insulin resistance."
HP:0005537,"the patient's complete blood count revealed a smallest quintile platelet size, indicating a rare finding of extremely small platelets in their blood."
HP:0005518,"the patient's complete blood count revealed an increased mean corpuscular volume of 105 femtoliters, indicating macrocytosis."
HP:0001894,"the patient's complete blood count revealed elevated platelet levels, indicating thrombocytosis."
HP:0001882,"the patient's complete blood count revealed reduced leukocyte numbers, indicating a low white blood cell count."
HP:0008660,"the patient's condition, characterized by renal tubule hypoplasia, is a manifestation of renotubular dysgenesis, resulting in the underdevelopment of the renal tubules."
